Year,Program,ID#,Date,Time,Site/Captain,Lat,Long,Depth (m),Secchi (m),Water Temp at 1 meter (C),Water Sample Method,Total Microcystins (µg/L),Chlorophyll (µg/L),TSS (g/L),NVSS (g/L),AFDW (g/L),Nitrate+NO2 (µmol/L),Ammonium (µmol/L),Nitrite (µmol/L),DRP (µmol/L),Silicate (µmol/L),Nitrate (µmol/L),TP (µmol/L),TKN (µmol/L),TN (µmol/L),TN:TP (molar),Green algae-chla µg/l,Bluegreen algae-chla µg/l,Diatoms-chla µg/l,Cryptophytes-chla µg/l,Yellow substances µg/l,FluoroProbe total chla µg/l,Nitrate+NO2 (µg N/L),Ammonium (µg N/L),Nitrite (µg N/L),DRP (µg P/L),Silicate (µg Si/L),Nitrate (µg N/L),TP (µg P/L),TKN (µg N/L),TN (µg N/L),TN:TP (mass)
2021,SL Buoy,2021BY008,7/7/2021,12:00,SL Buoy,41.65912,-82.82308,,3.48,25.59,0-2 meter intergraded,< 0.15,3.22,,,,37.467,2.936,0.800,0.078,14.304,36.667,0.474,,,,0.31,0.25,0.45,0.52,0.00,1.53,524.80,41.12,11.21,2.42,401.74,513.59,14.68,,,
2021,SL Buoy,2021BY009,7/9/2021,10:05,SL Buoy,41.65912,-82.82308,,2.00,24.77,0-2 meter intergraded,< 0.15,3.15,,,,35.445,2.305,0.786,0.170,16.102,34.659,0.478,,,,0.00,0.25,0.33,0.71,0.45,1.29,496.48,32.29,11.01,5.27,452.24,485.47,14.81,,,
2021,SL Buoy,2021BY011,7/12/2021,9:00,SL Buoy,41.65912,-82.82308,,1.85,23.50,0-2 meter intergraded,< 0.15,2.42,,,,35.059,3.335,0.715,0.290,23.883,34.344,0.616,,,,0.00,0.26,0.50,0.59,0.52,1.36,491.07,46.71,10.02,8.98,670.78,481.06,19.08,,,
2021,SL Buoy,2021BY012,7/12/2021,9:15,SL Buoy,41.65912,-82.82308,,1.88,23.55,0-2 meter intergraded,< 0.15,,,,,34.846,4.252,0.718,0.436,21.154,34.128,0.577,,,,0.00,0.27,0.33,0.70,0.52,1.30,488.09,59.56,10.06,13.50,594.13,478.03,17.87,,,
2021,SL Buoy,2021BY013,7/14/2021,9:37,SL Buoy,41.65912,-82.82308,,2.37,23.76,0-2 meter intergraded,< 0.15,4.43,,,,,,,,,,0.559,,,,0.03,0.19,0.80,0.58,0.00,1.60,,,,,,,17.31,,,
2021,SL Buoy,2021BY014,7/19/2021,11:45,SL Buoy,41.65912,-82.82308,,2.34,24.94,0-2 meter intergraded,< 0.15,6.82,,,,19.960,1.249,0.473,0.177,24.663,19.516,0.612,,,,1.07,0.26,1.17,1.07,0.00,3.58,279.58,17.49,6.63,5.48,692.69,273.36,18.96,,,
2021,SL Buoy,2021BY015,7/21/2021,9:35,SL Buoy,41.65912,-82.82308,,1.79,24.99,0-2 meter intergraded,0.33,5.90,,,,24.107,3.294,0.657,0.000,31.150,23.483,0.621,,,,1.06,0.89,0.24,1.18,0.00,3.37,337.67,46.14,9.20,0.00,874.88,328.93,19.23,,,
2021,SL Buoy,2021BY016,7/26/2021,9:55,SL Buoy,41.65912,-82.82308,,2.61,25.04,0-2 meter intergraded,0.28,,,,,28.581,1.918,0.608,0.087,31.705,28.016,0.590,,,,0.98,1.02,0.48,1.02,0.34,3.50,400.33,26.87,8.52,2.69,890.47,392.42,18.27,,,
2021,SL Buoy,2021BY017,7/28/2021,11:45,SL Buoy,41.65912,-82.82308,,2.53,25.94,0-2 meter intergraded,0.31,6.01,,,,26.878,1.568,0.697,0.092,31.209,26.218,0.751,,,,2.71,1.52,1.03,1.12,0.43,6.39,376.48,21.96,9.76,2.85,876.54,367.24,23.26,,,
2021,SL Buoy,2021BY018,8/2/2021,15:45,SL Buoy,41.65912,-82.82308,,1.69,25.37,0-2 meter intergraded,0.19,6.75,,,,29.068,2.421,0.652,0.000,36.409,28.458,0.903,,,,3.19,1.59,0.98,1.01,0.40,6.77,407.16,33.91,9.13,0.00,1022.58,398.61,27.97,,,
2021,SL Buoy,2021BY019,8/4/2021,10:15,SL Buoy,41.65912,-82.82308,,2.83,24.94,0-2 meter intergraded,0.18,6.38,,,,23.167,1.307,0.557,0.043,33.557,22.643,0.753,,,,1.62,1.71,0.17,0.89,0.51,4.39,324.50,18.31,7.80,1.33,942.48,317.16,23.32,,,
2021,SL Buoy,2021BY021,8/11/2021,8:30,SL Buoy,41.65912,-82.82308,,1.83,25.43,0-2 meter intergraded,0.37,7.13,,,,21.730,2.407,0.479,0.158,33.971,21.490,0.768,,,,0.00,1.64,1.10,1.19,0.79,3.93,304.37,33.71,6.71,4.89,954.11,301.01,23.79,,,
2021,SL Buoy,2021BY022,8/11/2021,8:30,SL Buoy,41.65912,-82.82308,,,25.43,0-2 meter intergraded,0.22,7.32,,,,22.129,2.422,0.481,0.122,36.862,21.971,0.778,,,,0.00,1.84,0.95,1.52,0.84,4.30,309.96,33.92,6.74,3.78,1035.31,307.75,24.10,,,
2021,SL Buoy,2021BY023,8/12/2021,9:45,SL Buoy,41.65912,-82.82308,,1.85,25.09,0-2 meter intergraded,0.80,7.58,,,,20.613,3.518,0.536,0.174,37.538,20.384,0.910,,,,0.00,1.53,1.04,1.04,0.82,3.61,288.73,49.28,7.51,5.39,1054.29,285.52,28.19,,,
2021,SL Buoy,2021BY024,8/17/2021,9:05,SL Buoy,41.65912,-82.82308,,1.61,24.65,0-2 meter intergraded,0.75,15.35,,,,20.786,1.468,0.519,0.065,27.909,20.607,0.870,,,,0.00,4.86,2.96,0.28,0.76,8.10,291.15,20.56,7.27,2.01,783.85,288.64,26.95,,,
2021,SL Buoy,2021BY025,8/19/2021,9:10,SL Buoy,41.65912,-82.82308,,1.95,25.06,0-2 meter intergraded,0.78,10.75,,,,21.078,0.444,0.479,0.000,31.518,20.983,0.696,,,,0.00,3.64,1.29,2.97,0.78,7.90,295.24,6.22,6.71,0.00,885.21,293.91,21.56,,,
2021,SL Buoy,2021BY026,8/23/2021,9:45,SL Buoy,41.65912,-82.82308,,1.84,26.21,0-2 meter intergraded,1.36,9.80,,,,11.692,1.132,0.413,0.039,29.678,11.465,0.520,,,,1.02,2.24,0.73,2.19,0.56,6.18,163.77,15.86,5.78,1.21,833.54,160.59,16.11,,,
2021,SL Buoy,2021BY027,8/25/2021,9:45,SL Buoy,41.65912,-82.82308,,2.00,26.61,0-2 meter intergraded,0.78,10.72,,,,7.555,1.323,0.317,0.000,30.142,7.351,0.757,,,,0.67,2.43,0.47,1.94,0.67,5.49,105.82,18.53,4.44,0.00,846.57,102.97,23.45,,,
2021,SL Buoy,2021BY028,8/30/2021,9:20,SL Buoy,41.65912,-82.82308,,1.48,26.96,0-2 meter intergraded,1.64,12.39,,,,9.412,2.385,0.459,0.000,35.719,9.083,0.796,,,,0.00,3.68,0.36,3.01,0.73,7.05,131.83,33.41,6.43,0.00,1003.20,127.23,24.66,,,
2021,SL Buoy,2021BY029,9/1/2021,13:45,SL Buoy,41.65912,-82.82308,,1.08,25.91,0-2 meter intergraded,1.77,14.34,,,,9.307,1.430,0.560,0.155,39.205,8.847,0.951,,,,0.00,4.50,0.00,3.12,0.58,7.62,130.36,20.03,7.84,4.80,1101.11,123.92,29.46,,,
2021,SL Buoy,2021BY031,9/7/2021,10:20,SL Buoy,41.65912,-82.82308,,1.16,24.14,0-2 meter intergraded,1.40,18.89,,,,3.682,1.346,0.195,0.039,40.517,3.542,1.053,,,,0.00,4.58,0.68,5.08,0.69,10.34,51.57,18.85,2.73,1.21,1137.96,49.61,32.62,,,
2021,SL Buoy,2021BY032,9/7/2021,10:30,SL Buoy,41.65912,-82.82308,,0.81,24.14,0-2 meter intergraded,1.38,17.67,,,,4.154,1.845,0.218,0.032,38.978,4.020,0.995,,,,0.00,5.12,0.29,5.32,0.70,10.73,58.19,25.84,3.05,0.99,1094.74,56.31,30.82,,,
2021,SL Buoy,2021BY033,9/9/2021,16:00,SL Buoy,41.65912,-82.82308,,0.85,23.55,0-2 meter intergraded,1.55,23.07,,,,2.365,2.398,0.132,0.292,36.837,2.279,1.238,,,,0.00,4.44,3.96,4.15,0.92,12.55,33.13,33.59,1.85,9.04,1034.60,31.92,38.35,,,
2021,SL Buoy,2021BY034,9/14/2021,9:30,SL Buoy,41.65912,-82.82308,,1.20,22.91,0-2 meter intergraded,2.31,23.81,,,,0.766,0.520,0.000,0.525,20.230,0.825,1.228,,,,0.00,4.21,3.58,3.27,1.35,11.06,10.73,7.28,0.00,16.26,568.18,11.56,38.04,,,
2021,SL Buoy,2021BY035,9/16/2021,15:40,SL Buoy,41.65912,-82.82308,,1.39,23.43,0-2 meter intergraded,1.38,20.36,,,,0.235,1.922,0.028,0.063,24.810,0.207,1.074,,,,0.00,3.16,4.09,2.57,1.02,9.81,3.29,26.92,0.39,1.95,696.81,2.90,33.27,,,
2021,SL Buoy,2021BY036,9/20/2021,9:30,SL Buoy,41.65912,-82.82308,,0.82,22.89,0-2 meter intergraded,0.97,15.01,,,,0.531,0.413,0.026,0.077,18.787,0.505,0.990,,,,0.00,2.92,2.83,1.15,1.26,6.90,7.44,5.78,0.36,2.38,527.65,7.07,30.66,,,
2021,SL Buoy,2021BY037,9/24/2021,9:30,SL Buoy,41.65912,-82.82308,,0.58,19.74,0-2 meter intergraded,0.37,1.87,,,,,,,,,,1.179,,,,0.00,1.61,3.59,0.89,0.92,6.09,,,,,,,36.52,,,
2021,SL Buoy,2021BY038,9/28/2021,10:15,SL Buoy,41.65912,-82.82308,,1.00,19.31,0-2 meter intergraded,0.19,9.78,,,,5.957,1.715,0.171,,10.759,5.791,1.185,,,,0.00,1.68,2.07,0.68,0.80,4.43,83.44,24.02,2.40,,302.18,81.11,36.70,,,
2021,SL Buoy,2021BY039,10/1/2021,10:10,SL Buoy,41.65912,-82.82308,,1.25,19.16,0-2 meter intergraded,< 0.15,4.62,,,,4.860,2.708,0.216,,12.262,4.647,0.984,,,,0.00,0.62,0.86,0.44,0.58,1.92,68.07,37.93,3.03,,344.39,65.09,30.48,,,
2021,SL Buoy,2021BY041,10/5/2021,16:40,SL Buoy,41.65912,-82.82308,,1.14,20.57,0-2 meter intergraded,< 0.15,5.30,,,,4.495,1.359,0.214,,13.937,4.283,1.183,,,,0.38,1.27,1.00,0.72,0.49,3.36,62.96,19.04,3.00,,391.43,59.99,36.64,,,
2021,SL Buoy,2021BY042,10/5/2021,16:45,SL Buoy,41.65912,-82.82308,,1.06,20.57,0-2 meter intergraded,< 0.15,5.17,,,,4.794,1.151,0.211,,15.228,4.586,1.103,,,,0.54,1.14,0.76,0.80,0.44,3.24,67.15,16.12,2.96,,427.69,64.24,34.16,,,
2021,SL Buoy,2021BY043,10/7/2021,9:00,SL Buoy,41.65912,-82.82308,,1.26,19.73,0-2 meter intergraded,< 0.15,2.50,,,,6.322,2.195,0.329,,17.400,5.996,1.057,,,,0.00,0.79,0.28,0.33,0.68,1.40,88.55,30.75,4.61,,488.70,83.99,32.74,,,
2021,SL Buoy,2021BY044,10/13/2021,11:40,SL Buoy,41.65912,-82.82308,,1.38,19.85,0-2 meter intergraded,< 0.15,4.88,,,,12.217,0.724,0.488,0.046,27.440,11.734,0.549,,,,0.84,0.34,0.40,0.76,0.34,2.35,171.12,10.14,6.84,1.42,770.68,164.36,17.00,,,
2021,SL Buoy,2021BY045,10/18/2021,13:45,SL Buoy,41.65912,-82.82308,,0.77,17.80,0-2 meter intergraded,< 0.15,,,,,6.173,1.028,0.214,0.272,19.236,5.962,1.139,,,,0.51,2.50,0.13,1.29,0.45,4.43,86.47,14.40,3.00,8.42,540.26,83.51,35.28,,,
2021,Stone Lab,2021SL001,6/14/2021,8:15,WE2,41.76233,-83.21580,10.36,2.00,22.60,"half bucket with water from 0-3m Sampler, and half bucket with water from 0-8 m sampler mixed",< 0.15,5.80,,,,39.020,2.204,0.994,0.090,18.731,38.026,0.346,37.946,76.966,222.445,3.20,0.00,2.26,0.65,0.25,6.11,546.55,30.87,13.92,2.79,526.08,532.63,10.72,531.51,1078.06,100.5936698
